,workerId,treatment,initialDecision,shareWillingness,finalDecision,newsIndex,time,mlCorrectness,finalCorrectness,label
10567,161,0.0,1,60.0,1,0.0,Tue Dec 21 2021 13:01:16 GMT-0500 (Eastern Standard Time),True,True,1
10569,78,0.0,-1,40.0,-1,1.0,Wed Dec 22 2021 11:28:11 GMT-0800 (Pacific Standard Time),True,False,1
10579,330,1.0,1,100.0,1,6.0,Wed Dec 22 2021 10:39:17 GMT-0600 (Central Standard Time),True,True,1
10585,375,2.0,1,30.0,1,32.0,Tue Dec 21 2021 12:46:28 GMT-0600 (Central Standard Time),True,False,-1
10588,249,2.0,1,60.0,1,37.0,Thu Dec 23 2021 10:21:15 GMT-0500 (Eastern Standard Time),False,False,-1
10589,32,0.0,1,70.0,1,35.0,Thu Dec 23 2021 10:34:38 GMT-0600 (Central Standard Time),False,False,-1
10590,231,1.0,1,90.0,1,3.0,Wed Dec 22 2021 13:54:56 GMT-0500 (Colombia Standard Time),True,True,1
10592,316,1.0,-1,10.0,-1,13.0,Tue Dec 21 2021 11:57:01 GMT-0800 (Pacific Standard Time),True,False,1
10600,72,1.0,-1,90.0,-1,34.0,Wed Dec 22 2021 12:16:46 GMT-0800 (Pacific Standard Time),True,True,-1
10605,153,1.0,1,10.0,1,5.0,Tue Dec 21 2021 16:33:43 GMT-0500 (Eastern Standard Time),True,True,1
10606,291,0.0,1,90.0,1,4.0,Tue Dec 21 2021 16:16:20 GMT-0800 (Pacific Standard Time),True,True,1
10608,204,1.0,-1,30.0,-1,35.0,Wed Dec 22 2021 10:39:51 GMT-0800 (Pacific Standard Time),False,True,-1
10611,48,1.0,-1,60.0,-1,18.0,Tue Dec 21 2021 12:20:34 GMT-0800 (Pacific Standard Time),False,False,1
10612,397,0.0,1,80.0,1,0.0,Tue Dec 21 2021 16:26:48 GMT-0600 (Central Standard Time),True,True,1
10616,267,2.0,1,20.0,-1,19.0,Wed Dec 22 2021 10:28:38 GMT-0600 (Central Standard Time),False,False,1
10623,192,1.0,1,100.0,1,7.0,Wed Dec 22 2021 11:13:11 GMT-0600 (Central Standard Time),True,True,1
10629,280,0.0,1,100.0,1,31.0,Wed Dec 22 2021 16:48:02 GMT-0500 (Eastern Standard Time),True,False,-1
10633,156,0.0,1,90.0,1,14.0,Tue Dec 21 2021 12:48:00 GMT-0500 (Colombia Standard Time),True,True,1
10637,123,0.0,1,70.0,1,6.0,Tue Dec 21 2021 11:53:54 GMT-0500 (Eastern Standard Time),True,True,1
10639,23,2.0,1,80.0,1,29.0,Tue Dec 21 2021 14:12:20 GMT-0500 (Eastern Standard Time),True,False,-1
10646,152,0.0,-1,60.0,-1,0.0,Tue Dec 21 2021 11:46:29 GMT-0500 (Eastern Standard Time),True,False,1
10647,373,0.0,1,60.0,1,10.0,Fri Dec 24 2021 15:24:00 GMT-0800 (Pacific Standard Time),True,True,1
10652,301,2.0,1,60.0,-1,29.0,Wed Dec 22 2021 12:07:17 GMT-0500 (Eastern Standard Time),True,True,-1
10653,352,2.0,-1,0.0,-1,4.0,Tue Dec 21 2021 15:55:44 GMT-0600 (Central Standard Time),True,False,1
10654,432,2.0,1,60.0,1,0.0,Thu Dec 23 2021 12:38:47 GMT-0500 (Eastern Standard Time),True,True,1
10658,241,2.0,1,40.0,1,36.0,Wed Dec 22 2021 10:57:30 GMT-0500 (Eastern Standard Time),True,False,-1
10662,474,2.0,1,50.0,1,34.0,Wed Dec 22 2021 21:00:21 GMT-0500 (Eastern Standard Time),True,False,-1
10669,15,0.0,-1,70.0,-1,1.0,Tue Dec 21 2021 13:31:48 GMT-0500 (Eastern Standard Time),True,False,1
10684,210,1.0,-1,60.0,-1,39.0,Thu Dec 23 2021 15:00:25 GMT-0500 (Eastern Standard Time),True,True,-1
10686,74,0.0,-1,0.0,-1,33.0,Wed Dec 22 2021 16:18:08 GMT-0500 (Eastern Standard Time),True,True,-1
10687,52,0.0,1,60.0,1,20.0,Wed Dec 22 2021 12:15:44 GMT-0500 (Eastern Standard Time),True,False,-1
10688,54,1.0,1,80.0,1,35.0,Thu Dec 23 2021 14:50:12 GMT-0500 (Eastern Standard Time),False,False,-1
10691,274,2.0,-1,80.0,-1,31.0,Thu Dec 23 2021 12:55:02 GMT-0500 (Eastern Standard Time),True,True,-1
10693,9,0.0,1,60.0,1,39.0,Tue Dec 21 2021 15:09:33 GMT-0600 (Central Standard Time),True,False,-1
10710,2,1.0,-1,80.0,-1,10.0,Wed Dec 22 2021 17:18:18 GMT-0800 (Pacific Standard Time),True,False,1
10711,161,0.0,1,70.0,1,17.0,Tue Dec 21 2021 13:01:45 GMT-0500 (Eastern Standard Time),True,True,1
10713,33,0.0,-1,100.0,-1,0.0,Wed Dec 22 2021 10:09:01 GMT-0600 (Central Standard Time),True,False,1
10714,188,0.0,-1,90.0,-1,39.0,Tue Dec 21 2021 12:55:45 GMT-0500 (Eastern Standard Time),True,True,-1
10715,44,1.0,1,40.0,1,25.0,Fri Dec 24 2021 03:19:41 GMT-0500 (Eastern Standard Time),False,False,-1
10718,126,0.0,1,80.0,1,33.0,Wed Dec 22 2021 16:43:59 GMT-0500 (Eastern Standard Time),True,False,-1
10719,393,2.0,-1,70.0,-1,27.0,Tue Dec 21 2021 14:04:43 GMT-0600 (Central Standard Time),True,True,-1
10720,166,2.0,1,90.0,1,21.0,Tue Dec 21 2021 16:30:53 GMT-0600 (Central Standard Time),True,False,-1
10724,426,1.0,-1,10.0,-1,31.0,Thu Dec 23 2021 14:57:22 GMT-0500 (Eastern Standard Time),True,True,-1
10726,192,1.0,-1,100.0,-1,31.0,Wed Dec 22 2021 11:15:34 GMT-0600 (Central Standard Time),True,True,-1
10731,125,1.0,-1,50.0,-1,23.0,Wed Dec 22 2021 11:38:56 GMT-0500 (Eastern Standard Time),False,True,-1
10734,216,0.0,1,90.0,1,1.0,Tue Dec 21 2021 13:04:53 GMT-0600 (Central Standard Time),True,True,1
10737,146,2.0,1,90.0,1,7.0,Wed Dec 22 2021 02:50:39 GMT-0500 (Eastern Standard Time),True,True,1
10750,166,2.0,-1,80.0,1,8.0,Tue Dec 21 2021 16:31:27 GMT-0600 (Central Standard Time),False,True,1
10752,147,2.0,1,50.0,1,34.0,Wed Dec 22 2021 10:13:20 GMT-0600 (Central Standard Time),True,False,-1
10754,29,1.0,-1,80.0,-1,33.0,Tue Dec 21 2021 15:32:49 GMT-0500 (Eastern Standard Time),True,True,-1
10756,146,2.0,-1,60.0,-1,35.0,Wed Dec 22 2021 02:51:08 GMT-0500 (Eastern Standard Time),False,True,-1
10760,412,1.0,-1,20.0,-1,16.0,Tue Dec 21 2021 14:16:50 GMT-0600 (Central Standard Time),False,False,1
10763,422,0.0,1,70.0,1,33.0,Tue Dec 21 2021 11:48:39 GMT-0800 (Pacific Standard Time),True,False,-1
10765,242,2.0,1,50.0,1,12.0,Wed Dec 22 2021 12:17:13 GMT-0500 (Eastern Standard Time),True,True,1
10766,312,2.0,-1,80.0,-1,0.0,Mon Dec 27 2021 12:46:07 GMT-0800 (Pacific Standard Time),True,False,1
10769,40,0.0,1,70.0,1,12.0,Wed Dec 22 2021 11:59:39 GMT-0500 (Eastern Standard Time),True,True,1
10771,80,2.0,1,70.0,1,31.0,Thu Dec 23 2021 13:38:53 GMT-0500 (Eastern Standard Time),True,False,-1
10772,1,1.0,-1,60.0,-1,39.0,Wed Dec 22 2021 10:58:42 GMT-0800 (Pacific Standard Time),True,True,-1
10773,182,0.0,-1,0.0,-1,33.0,Tue Dec 21 2021 18:01:54 GMT-0800 (Pacific Standard Time),True,True,-1
10774,70,1.0,-1,0.0,-1,39.0,Tue Dec 21 2021 13:24:09 GMT-0600 (Central Standard Time),True,True,-1
10777,29,1.0,1,60.0,1,37.0,Tue Dec 21 2021 15:30:16 GMT-0500 (Eastern Standard Time),False,False,-1
10780,43,1.0,1,70.0,1,0.0,Tue Dec 21 2021 12:49:39 GMT-0800 (Pacific Standard Time),True,True,1
10788,354,2.0,-1,20.0,-1,31.0,Wed Dec 22 2021 11:16:23 GMT-0500 (Colombia Standard Time),True,True,-1
10794,437,0.0,-1,50.0,-1,2.0,Wed Dec 22 2021 11:04:08 GMT-0800 (Pacific Standard Time),True,False,1
10796,382,2.0,1,90.0,1,4.0,Tue Dec 21 2021 14:13:29 GMT-0500 (Eastern Standard Time),True,True,1
10797,201,2.0,-1,10.0,1,35.0,Wed Dec 22 2021 12:13:59 GMT-0600 (Central Standard Time),False,False,-1
10805,253,1.0,-1,0.0,-1,24.0,Thu Dec 23 2021 16:25:55 GMT-0500 (Eastern Standard Time),True,True,-1
10809,111,1.0,1,60.0,1,3.0,Wed Dec 22 2021 11:21:52 GMT-0500 (Eastern Standard Time),True,True,1
10815,228,0.0,-1,80.0,-1,39.0,Thu Dec 23 2021 10:27:17 GMT-0800 (Pacific Standard Time),True,True,-1
10816,55,2.0,-1,80.0,-1,4.0,Wed Dec 22 2021 11:59:21 GMT-0500 (Eastern Standard Time),True,False,1
10817,384,2.0,1,90.0,1,19.0,Tue Dec 21 2021 17:01:31 GMT-0600 (Central Standard Time),False,True,1
10822,470,1.0,-1,100.0,-1,9.0,Wed Dec 22 2021 13:35:39 GMT-0800 (Pacific Standard Time),False,False,1
10825,53,1.0,1,90.0,1,39.0,Tue Dec 21 2021 17:29:50 GMT-0500 (GMT-05:00),True,False,-1
10827,194,1.0,1,90.0,1,31.0,Mon Dec 27 2021 11:14:54 GMT-0800 (Pacific Standard Time),True,False,-1
10835,290,0.0,1,100.0,1,26.0,Tue Dec 21 2021 15:28:02 GMT-0600 (Central Standard Time),True,False,-1
10839,422,0.0,1,70.0,1,0.0,Tue Dec 21 2021 11:46:36 GMT-0800 (Pacific Standard Time),True,True,1
10841,207,0.0,1,90.0,1,26.0,Wed Dec 22 2021 15:35:08 GMT-0500 (Eastern Standard Time),True,False,-1
10845,76,0.0,1,0.0,1,5.0,Thu Dec 23 2021 15:02:19 GMT-0500 (Eastern Standard Time),True,True,1
10858,344,1.0,-1,60.0,-1,18.0,Wed Dec 22 2021 12:30:33 GMT-0500 (Eastern Standard Time),False,False,1
10867,75,0.0,1,100.0,1,6.0,Wed Dec 22 2021 11:55:59 GMT-0500 (Eastern Standard Time),True,True,1
10883,356,2.0,1,90.0,-1,9.0,Wed Dec 22 2021 12:43:56 GMT-0600 (Central Standard Time),False,False,1
10884,382,2.0,1,90.0,1,0.0,Tue Dec 21 2021 14:12:21 GMT-0500 (Eastern Standard Time),True,True,1
10894,120,0.0,-1,80.0,-1,39.0,Thu Dec 23 2021 17:13:47 GMT-0800 (Pacific Standard Time),True,True,-1
10901,218,1.0,1,60.0,1,1.0,Thu Dec 23 2021 10:32:49 GMT-0500 (Eastern Standard Time),True,True,1
10907,438,0.0,-1,80.0,-1,20.0,Wed Dec 22 2021 12:44:26 GMT-0500 (Eastern Standard Time),True,True,-1
10915,192,1.0,-1,100.0,-1,16.0,Wed Dec 22 2021 11:13:53 GMT-0600 (Central Standard Time),False,False,1
10920,88,0.0,1,100.0,1,7.0,Wed Dec 22 2021 11:00:05 GMT-0600 (Central Standard Time),True,True,1
10921,94,0.0,-1,50.0,-1,13.0,Thu Dec 23 2021 14:21:37 GMT-0600 (Central Standard Time),True,False,1
10922,68,2.0,1,80.0,1,35.0,Wed Dec 22 2021 12:49:04 GMT-0600 (Central Standard Time),False,False,-1
10923,303,1.0,-1,60.0,-1,32.0,Tue Dec 21 2021 14:39:03 GMT-0500 (Eastern Standard Time),True,True,-1
10926,404,2.0,1,60.0,1,24.0,Tue Dec 21 2021 11:35:16 GMT-0500 (Eastern Standard Time),True,False,-1
10935,73,0.0,1,60.0,1,37.0,Thu Dec 23 2021 10:33:34 GMT-0600 (Central Standard Time),False,False,-1
10945,432,2.0,-1,70.0,-1,39.0,Thu Dec 23 2021 12:40:04 GMT-0500 (Eastern Standard Time),True,True,-1
10950,347,1.0,1,90.0,1,3.0,Tue Dec 21 2021 15:58:43 GMT-0600 (Central Standard Time),True,True,1
10960,145,2.0,1,60.0,1,13.0,Thu Dec 23 2021 15:40:12 GMT-0500 (Eastern Standard Time),True,True,1
10963,291,0.0,1,100.0,1,14.0,Tue Dec 21 2021 16:16:55 GMT-0800 (Pacific Standard Time),True,True,1
10979,194,1.0,-1,80.0,-1,4.0,Mon Dec 27 2021 11:13:32 GMT-0800 (Pacific Standard Time),True,False,1
10982,153,1.0,1,10.0,1,10.0,Tue Dec 21 2021 16:35:14 GMT-0500 (Eastern Standard Time),True,True,1
10984,335,1.0,-1,0.0,-1,28.0,Wed Dec 22 2021 14:23:45 GMT-0500 (Eastern Standard Time),True,True,-1
10987,102,1.0,1,60.0,1,9.0,Wed Dec 22 2021 10:55:20 GMT-0500 (Eastern Standard Time),False,True,1
10988,362,2.0,1,60.0,1,30.0,Wed Dec 22 2021 10:54:51 GMT-0600 (Central Standard Time),True,False,-1
10989,167,1.0,1,70.0,1,6.0,Wed Dec 22 2021 10:02:24 GMT-0800 (Pacific Standard Time),True,True,1
10991,25,2.0,1,60.0,1,15.0,Tue Dec 21 2021 13:14:49 GMT-0800 (Pacific Standard Time),True,True,1
10992,234,1.0,1,70.0,1,19.0,Wed Dec 22 2021 14:07:53 GMT-0500 (Eastern Standard Time),False,True,1
10999,99,2.0,-1,0.0,-1,30.0,Wed Dec 22 2021 15:43:52 GMT-0600 (Central Standard Time),True,True,-1
11000,381,2.0,1,60.0,1,35.0,Tue Dec 21 2021 20:07:14 GMT-0500 (Colombia Standard Time),False,False,-1
11001,286,1.0,-1,0.0,-1,18.0,Wed Dec 22 2021 11:25:50 GMT-0500 (Eastern Standard Time),False,False,1
11011,414,2.0,1,90.0,1,31.0,Tue Dec 21 2021 13:17:08 GMT-0600 (Central Standard Time),True,False,-1
11012,385,1.0,1,90.0,1,2.0,Tue Dec 21 2021 16:16:26 GMT-0800 (Pacific Standard Time),True,True,1
11014,395,0.0,1,90.0,1,1.0,Wed Dec 22 2021 17:19:58 GMT-0500 (Eastern Standard Time),True,True,1
11016,131,1.0,1,90.0,1,23.0,Thu Dec 23 2021 10:15:25 GMT-0800 (Pacific Standard Time),False,False,-1
11030,41,2.0,-1,70.0,1,12.0,Wed Dec 22 2021 12:58:49 GMT-0500 (Eastern Standard Time),True,True,1
11031,28,0.0,-1,30.0,-1,35.0,Tue Dec 21 2021 14:02:46 GMT-0500 (Eastern Standard Time),False,True,-1
11035,355,1.0,1,50.0,1,35.0,Tue Dec 21 2021 11:26:26 GMT-0500 (Eastern Standard Time),False,False,-1
11044,101,1.0,-1,90.0,-1,24.0,Wed Dec 22 2021 14:29:21 GMT-0500 (Eastern Standard Time),True,True,-1
11046,95,2.0,1,60.0,-1,1.0,Wed Dec 22 2021 14:55:18 GMT-0600 (Central Standard Time),True,False,1
11047,143,2.0,1,90.0,1,10.0,Wed Dec 22 2021 12:14:42 GMT-0500 (Eastern Standard Time),True,True,1
11050,9,0.0,-1,70.0,-1,34.0,Tue Dec 21 2021 15:10:22 GMT-0600 (Central Standard Time),True,True,-1
11067,444,0.0,1,90.0,1,36.0,Wed Dec 22 2021 15:56:15 GMT-0800 (Pacific Standard Time),True,False,-1
11068,266,1.0,1,60.0,1,2.0,Tue Dec 21 2021 15:22:10 GMT-0500 (Eastern Standard Time),True,True,1
11072,281,2.0,1,60.0,-1,27.0,Wed Dec 22 2021 16:10:02 GMT-0500 (Eastern Standard Time),True,True,-1
11075,13,1.0,1,70.0,1,25.0,Thu Dec 23 2021 16:01:16 GMT-0500 (Eastern Standard Time),False,False,-1
11085,192,1.0,-1,100.0,-1,10.0,Wed Dec 22 2021 11:12:28 GMT-0600 (Central Standard Time),True,False,1
11089,36,2.0,1,10.0,1,0.0,Wed Dec 22 2021 11:04:40 GMT-0500 (Eastern Standard Time),True,True,1
11091,298,2.0,-1,80.0,-1,16.0,Thu Dec 23 2021 19:05:24 GMT-0500 (GMT-05:00),False,False,1
11093,1,1.0,-1,90.0,-1,32.0,Wed Dec 22 2021 11:01:11 GMT-0800 (Pacific Standard Time),True,True,-1
11096,186,2.0,1,10.0,1,15.0,Wed Dec 22 2021 13:50:15 GMT-0600 (Central Standard Time),True,True,1
11097,397,0.0,-1,0.0,-1,30.0,Tue Dec 21 2021 16:28:03 GMT-0600 (Central Standard Time),True,True,-1
11100,419,1.0,1,90.0,1,33.0,Tue Dec 21 2021 13:42:56 GMT-0500 (Eastern Standard Time),True,False,-1
11101,108,1.0,1,90.0,1,2.0,Fri Dec 24 2021 11:22:20 GMT-0500 (Colombia Standard Time),True,True,1
11103,230,1.0,-1,80.0,-1,36.0,Wed Dec 22 2021 10:51:12 GMT-0600 (Central Standard Time),True,True,-1
11104,263,2.0,-1,50.0,1,1.0,Tue Dec 21 2021 11:47:43 GMT-0500 (Eastern Standard Time),True,True,1
11107,69,0.0,1,0.0,1,11.0,Wed Dec 22 2021 14:19:43 GMT-0800 (Pacific Standard Time),True,True,1
11122,287,1.0,1,50.0,1,9.0,Thu Dec 23 2021 11:31:18 GMT-0500 (Eastern Standard Time),False,True,1
11126,42,2.0,1,100.0,1,7.0,Tue Dec 21 2021 16:36:56 GMT-0500 (Eastern Standard Time),True,True,1
11127,216,0.0,1,80.0,1,2.0,Tue Dec 21 2021 13:19:49 GMT-0600 (Central Standard Time),True,True,1
11130,447,0.0,1,90.0,1,32.0,Wed Dec 22 2021 11:06:03 GMT-0800 (Pacific Standard Time),True,False,-1
11135,111,1.0,1,70.0,1,11.0,Wed Dec 22 2021 11:21:25 GMT-0500 (Eastern Standard Time),True,True,1
11138,226,1.0,1,80.0,1,36.0,Wed Dec 22 2021 11:47:54 GMT-0500 (Eastern Standard Time),True,False,-1
11140,244,1.0,-1,60.0,-1,18.0,Tue Dec 21 2021 11:20:49 GMT-0800 (Pacific Standard Time),False,False,1
11147,137,0.0,-1,90.0,-1,31.0,Fri Dec 24 2021 12:20:14 GMT-0500 (Eastern Standard Time),True,True,-1
11153,428,0.0,1,20.0,1,32.0,Wed Dec 22 2021 16:37:28 GMT-0600 (Central Standard Time),True,False,-1
11154,161,0.0,-1,80.0,-1,31.0,Tue Dec 21 2021 13:01:06 GMT-0500 (Eastern Standard Time),True,True,-1
11163,191,2.0,1,70.0,1,34.0,Wed Dec 22 2021 13:03:11 GMT-0800 (Pacific Standard Time),True,False,-1
11168,314,2.0,1,100.0,1,23.0,Wed Dec 22 2021 12:35:03 GMT-0800 (Pacific Standard Time),False,False,-1
11170,369,0.0,1,90.0,1,22.0,Wed Dec 22 2021 14:38:02 GMT-0500 (Eastern Standard Time),True,False,-1
11191,285,0.0,-1,0.0,-1,3.0,Tue Dec 21 2021 15:21:08 GMT-0800 (Pacific Standard Time),True,False,1
11194,142,2.0,-1,100.0,-1,3.0,Tue Dec 21 2021 16:44:46 GMT-0500 (Eastern Standard Time),True,False,1
11195,244,1.0,1,70.0,1,7.0,Tue Dec 21 2021 11:21:21 GMT-0800 (Pacific Standard Time),True,True,1
11196,31,1.0,1,30.0,1,15.0,Tue Dec 21 2021 12:05:24 GMT-0700 (Mountain Standard Time),True,True,1
11198,448,0.0,1,70.0,1,12.0,Tue Dec 21 2021 12:22:29 GMT-0400 (Bolivia Time),True,True,1
11202,262,0.0,1,90.0,1,1.0,Wed Dec 22 2021 14:37:45 GMT-0500 (Eastern Standard Time),True,True,1
11211,152,0.0,-1,70.0,-1,22.0,Tue Dec 21 2021 11:47:12 GMT-0500 (Eastern Standard Time),True,True,-1
11216,266,1.0,-1,60.0,-1,34.0,Tue Dec 21 2021 15:20:50 GMT-0500 (Eastern Standard Time),True,True,-1
11217,403,1.0,1,60.0,1,2.0,Wed Dec 22 2021 15:42:46 GMT-0500 (Eastern Standard Time),True,True,1
11218,218,1.0,1,50.0,1,28.0,Thu Dec 23 2021 10:31:36 GMT-0500 (Eastern Standard Time),True,False,-1
11220,345,2.0,-1,60.0,-1,7.0,Thu Dec 23 2021 16:28:55 GMT-0600 (Central Standard Time),True,False,1
11221,307,0.0,-1,70.0,-1,6.0,Wed Dec 22 2021 13:56:36 GMT-0500 (Eastern Standard Time),True,False,1
11222,340,2.0,1,60.0,1,14.0,Wed Dec 22 2021 16:40:57 GMT-0500 (Eastern Standard Time),True,True,1
11233,215,0.0,1,30.0,1,5.0,Tue Dec 21 2021 16:49:50 GMT-0500 (Eastern Standard Time),True,True,1
11236,380,0.0,-1,60.0,-1,22.0,Thu Dec 23 2021 15:54:21 GMT-0500 (Eastern Standard Time),True,True,-1
11240,137,0.0,1,80.0,1,19.0,Fri Dec 24 2021 12:18:16 GMT-0500 (Eastern Standard Time),False,True,1
11247,96,0.0,-1,0.0,-1,12.0,Tue Dec 21 2021 13:08:24 GMT-0700 (Mountain Standard Time),True,False,1
11251,95,2.0,1,50.0,-1,37.0,Wed Dec 22 2021 14:49:38 GMT-0600 (Central Standard Time),False,True,-1
11253,324,1.0,-1,60.0,-1,16.0,Thu Dec 23 2021 10:26:40 GMT-0600 (Central Standard Time),False,False,1
11254,236,2.0,1,90.0,1,20.0,Tue Dec 21 2021 15:23:57 GMT-0500 (Eastern Standard Time),True,False,-1
11268,417,2.0,-1,0.0,-1,24.0,Tue Dec 21 2021 11:40:05 GMT-0500 (Eastern Standard Time),True,True,-1
11270,91,1.0,1,80.0,1,25.0,Thu Dec 23 2021 16:54:54 GMT-0600 (Central Standard Time),False,False,-1
11271,248,1.0,1,10.0,1,6.0,Wed Dec 22 2021 16:46:02 GMT-0500 (Eastern Standard Time),True,True,1
11272,373,0.0,1,20.0,1,15.0,Fri Dec 24 2021 15:27:06 GMT-0800 (Pacific Standard Time),True,True,1
11286,244,1.0,1,40.0,1,1.0,Tue Dec 21 2021 11:20:19 GMT-0800 (Pacific Standard Time),True,True,1
11289,282,1.0,-1,50.0,-1,5.0,Wed Dec 22 2021 11:28:04 GMT-0500 (Eastern Standard Time),True,False,1
11294,307,0.0,-1,60.0,-1,28.0,Wed Dec 22 2021 13:57:42 GMT-0500 (Eastern Standard Time),True,True,-1
11295,31,1.0,1,10.0,1,25.0,Tue Dec 21 2021 12:06:33 GMT-0700 (Mountain Standard Time),False,False,-1
11296,225,1.0,1,70.0,1,11.0,Wed Dec 22 2021 10:44:09 GMT-0500 (Colombia Standard Time),True,True,1
11304,346,0.0,1,50.0,1,0.0,Tue Dec 21 2021 13:46:15 GMT-0500 (Eastern Standard Time),True,True,1
11310,33,0.0,1,70.0,1,9.0,Wed Dec 22 2021 10:09:31 GMT-0600 (Central Standard Time),False,True,1
11312,80,2.0,1,70.0,1,0.0,Thu Dec 23 2021 13:38:41 GMT-0500 (Eastern Standard Time),True,True,1
11313,209,1.0,1,50.0,1,8.0,Tue Dec 21 2021 17:33:21 GMT-0600 (Central Standard Time),False,True,1
11318,444,0.0,1,80.0,1,28.0,Wed Dec 22 2021 15:53:30 GMT-0800 (Pacific Standard Time),True,False,-1
11319,134,2.0,1,100.0,1,31.0,Wed Dec 22 2021 14:41:05 GMT-0800 (Pacific Standard Time),True,False,-1
11320,305,0.0,-1,80.0,-1,16.0,Tue Dec 21 2021 11:34:53 GMT-0600 (Central Standard Time),False,False,1
11326,281,2.0,1,50.0,1,6.0,Wed Dec 22 2021 16:14:49 GMT-0500 (Eastern Standard Time),True,True,1
11340,71,1.0,1,70.0,1,0.0,Wed Dec 22 2021 14:54:06 GMT-0500 (Eastern Standard Time),True,True,1
11342,222,1.0,1,80.0,1,13.0,Wed Dec 22 2021 12:12:13 GMT-0500 (Eastern Standard Time),True,True,1
11344,429,2.0,1,90.0,-1,30.0,Wed Dec 22 2021 10:08:15 GMT-0800 (Pacific Standard Time),True,True,-1
11347,269,1.0,1,90.0,1,12.0,Wed Dec 22 2021 12:49:04 GMT-0500 (GMT-05:00),True,True,1
11363,210,1.0,1,80.0,1,12.0,Thu Dec 23 2021 14:59:58 GMT-0500 (Eastern Standard Time),True,True,1
11364,28,0.0,-1,0.0,-1,33.0,Tue Dec 21 2021 14:05:09 GMT-0500 (Eastern Standard Time),True,True,-1
11369,206,2.0,-1,80.0,1,11.0,Wed Dec 22 2021 10:19:06 GMT-0500 (Eastern Standard Time),True,True,1
11380,474,2.0,1,50.0,-1,28.0,Wed Dec 22 2021 21:01:19 GMT-0500 (Eastern Standard Time),True,True,-1
11386,298,2.0,1,90.0,1,14.0,Thu Dec 23 2021 19:06:11 GMT-0500 (GMT-05:00),True,True,1
11388,167,1.0,-1,20.0,-1,21.0,Wed Dec 22 2021 10:00:52 GMT-0800 (Pacific Standard Time),True,True,-1
11396,184,0.0,1,90.0,1,18.0,Thu Dec 23 2021 13:22:19 GMT-0500 (Eastern Standard Time),False,True,1
11405,266,1.0,-1,60.0,-1,31.0,Tue Dec 21 2021 15:21:10 GMT-0500 (Eastern Standard Time),True,True,-1
11408,141,1.0,1,70.0,1,27.0,Wed Dec 22 2021 16:24:59 GMT-0800 (Pacific Standard Time),True,False,-1
11410,13,1.0,1,50.0,1,20.0,Thu Dec 23 2021 15:59:45 GMT-0500 (Eastern Standard Time),True,False,-1
11414,449,0.0,1,50.0,1,6.0,Wed Dec 22 2021 12:53:25 GMT-0500 (Eastern Standard Time),True,True,1
11416,158,1.0,-1,20.0,-1,29.0,Tue Dec 21 2021 11:17:53 GMT-0500 (Colombia Standard Time),True,True,-1
11417,234,1.0,-1,0.0,-1,18.0,Wed Dec 22 2021 14:08:30 GMT-0500 (Eastern Standard Time),False,False,1
11418,271,2.0,-1,0.0,-1,27.0,Wed Dec 22 2021 11:19:12 GMT-0500 (Eastern Standard Time),True,True,-1
11420,104,1.0,-1,80.0,-1,24.0,Thu Dec 23 2021 13:16:04 GMT-0500 (Eastern Standard Time),True,True,-1
11421,367,2.0,1,30.0,1,14.0,Wed Dec 22 2021 14:00:49 GMT-0500 (Eastern Standard Time),True,True,1
11425,86,2.0,1,50.0,-1,34.0,Fri Dec 24 2021 10:39:18 GMT-0500 (Eastern Standard Time),True,True,-1
11430,452,2.0,-1,0.0,-1,8.0,Tue Dec 21 2021 11:51:18 GMT-0500 (Eastern Standard Time),False,False,1
11438,290,0.0,1,100.0,1,27.0,Tue Dec 21 2021 15:26:23 GMT-0600 (Central Standard Time),True,False,-1
11442,195,2.0,1,40.0,1,35.0,Thu Dec 23 2021 16:08:29 GMT-0600 (Central Standard Time),False,False,-1
11450,452,2.0,-1,10.0,1,17.0,Tue Dec 21 2021 11:53:11 GMT-0500 (Eastern Standard Time),True,True,1
11458,44,1.0,-1,80.0,-1,0.0,Fri Dec 24 2021 03:19:26 GMT-0500 (Eastern Standard Time),True,False,1
11460,447,0.0,1,80.0,1,15.0,Wed Dec 22 2021 11:09:14 GMT-0800 (Pacific Standard Time),True,True,1
11471,283,2.0,1,90.0,1,6.0,Tue Dec 21 2021 16:08:18 GMT-0500 (Eastern Standard Time),True,True,1
11474,132,1.0,-1,0.0,-1,32.0,Tue Dec 21 2021 11:49:28 GMT-0600 (Central Standard Time),True,True,-1
11487,382,2.0,1,90.0,1,10.0,Tue Dec 21 2021 14:11:14 GMT-0500 (Eastern Standard Time),True,True,1
11493,289,2.0,-1,90.0,1,4.0,Thu Dec 23 2021 10:12:17 GMT-0800 (Pacific Standard Time),True,True,1
11495,178,1.0,1,60.0,1,14.0,Thu Dec 23 2021 16:54:45 GMT-0500 (Eastern Standard Time),True,True,1
11508,288,2.0,1,80.0,1,13.0,Wed Dec 22 2021 10:26:40 GMT-0500 (Eastern Standard Time),True,True,1
11515,230,1.0,1,80.0,1,3.0,Wed Dec 22 2021 10:48:34 GMT-0600 (Central Standard Time),True,True,1
11518,318,1.0,1,70.0,1,15.0,Thu Dec 23 2021 10:35:54 GMT-0600 (Central Standard Time),True,True,1
